,DBH,Foraged,Colony,Species,Distance
3001,8.9,0,4,Hymenolobium mesoamericanum ,24.97169998
3002,80,1,6,Terminalia oblonga,37.63211535
3003,80.3,0,4,Pentaclethra macroloba,37.26092323
3004,80.3,1,6,Pentaclethra macroloba,19.17911466
3005,80.3,1,6,Pentaclethra macroloba,37.87398867
3006,80.3,1,8,Pentaclethra macroloba,37.87398867
3007,80.3,1,8,Pentaclethra macroloba,19.17911466
3008,81.5,0,4,Pentaclethra macroloba,1.743932338
3009,82,0,9,Pentaclethra macroloba,44.26554299
3010,82.5,0,5,Pentaclethra macroloba,33.76383672
3011,82.5,0,5,Pentaclethra macroloba,30.59389353
3012,82.5,0,7,Pentaclethra macroloba,30.59389353
3013,82.5,0,7,Pentaclethra macroloba,33.76383672
3014,83.5,1,4,Ceiba pentandra,41.15497661
3015,84,0,5,Virola koschnyi,30.13965973
3016,87,1,7,Terminalia oblonga,7.915262142
3017,88.1,0,5,Stryphnodendron microstachyum,15.61234889
3018,88.1,1,10,Stryphnodendron microstachyum,13.9113371
3019,9,0,1,Cassia papillosa,17.45111931
3020,9,0,1,Cassia papillosa,9.09192252
3021,9,0,1,Cassia papillosa,17.45111931
3022,9,0,1,Cassia papillosa,28.21647432
3023,9,0,1,Cassia papillosa,28.21647432
3024,9,0,1,Cassia papillosa,9.09192252
3025,9,0,1,Aspidosperma spruceanum,17.45111931
3026,9,0,1,Aspidosperma spruceanum,9.09192252
3027,9,0,1,Aspidosperma spruceanum,17.45111931
3028,9,0,1,Aspidosperma spruceanum,28.21647432
3029,9,0,1,Aspidosperma spruceanum,28.21647432
3030,9,0,1,Aspidosperma spruceanum,9.09192252
3031,9,0,6,Cassia papillosa,17.45111931
3032,9,0,6,Cassia papillosa,9.09192252
3033,9,0,6,Cassia papillosa,28.21647432
3034,9.1,0,6,Hamelia patens,9.878652919
3035,9.1,0,6,Hamelia patens,32.95622189
3036,9.1,0,6,Hamelia patens,7.4623241
3037,9.1,0,6,Hamelia patens,9.878652919
3038,9.1,0,6,Hamelia patens,38.27644648
3039,9.1,0,6,Hamelia patens,32.95622189
3040,9.1,0,6,Hamelia patens,7.4623241
3041,9.1,0,6,Hamelia patens,38.27644648
3042,9.1,0,6,Eugenia sp.,9.878652919
3043,9.1,0,6,Eugenia sp.,32.95622189
3044,9.1,0,6,Eugenia sp.,7.4623241
3045,9.1,0,6,Eugenia sp.,9.878652919
3046,9.1,0,6,Eugenia sp.,38.27644648
3047,9.1,0,6,Eugenia sp.,32.95622189
3048,9.1,0,6,Eugenia sp.,7.4623241
3049,9.1,0,6,Eugenia sp.,38.27644648
3050,9.1,0,9,Simira maxonii,32.95622189
3051,9.1,0,9,Simira maxonii,32.95622189
3052,9.1,0,9,Simira maxonii,9.878652919
3053,9.1,0,9,Simira maxonii,9.878652919
3054,9.1,0,9,Simira maxonii,7.4623241
3055,9.1,0,9,Simira maxonii,7.4623241
3056,9.1,0,9,Simira maxonii,38.27644648
3057,9.1,0,9,Simira maxonii,38.27644648
3058,9.1,0,9,Virola sebifera,32.95622189
3059,9.1,0,9,Virola sebifera,32.95622189
3060,9.1,0,9,Virola sebifera,9.878652919
3061,9.1,0,9,Virola sebifera,9.878652919
3062,9.1,0,9,Virola sebifera,7.4623241
3063,9.1,0,9,Virola sebifera,7.4623241
3064,9.1,0,9,Virola sebifera,38.27644648
3065,9.1,0,9,Virola sebifera,38.27644648
3066,9.1,1,1,Rinorea deflexiflora,8.928436067
3067,9.2,0,4,Colubrina spinosa,30.58964095
3068,9.2,0,4,Colubrina spinosa,10.88225161
3069,9.2,0,4,Colubrina spinosa,26.808106
3070,9.2,0,5,Erythroxylon sp.,26.808106
3071,9.2,0,5,Erythroxylon sp.,30.58964095
3072,9.2,0,5,Erythroxylon sp.,10.88225161
3073,9.2,0,9,Hernandia didymantha,10.88225161
3074,9.2,0,9,Hernandia didymantha,26.808106
3075,9.2,0,9,Hernandia didymantha,30.58964095
3076,9.3,0,4,Pentagonia donnell-smithii,27.80344276
3077,9.3,0,4,Pentagonia donnell-smithii,23.55591221
3078,9.3,0,4,Pentagonia donnell-smithii,30.94380797
3079,9.3,0,8,Pentagonia donnell-smithii,27.80344276
3080,9.3,0,8,Pentagonia donnell-smithii,23.55591221
3081,9.3,0,8,Pentagonia donnell-smithii,30.94380797
3082,9.3,0,9,Virola sebifera,30.94380797
3083,9.3,0,9,Virola sebifera,23.55591221
3084,9.3,0,9,Virola sebifera,27.80344276
3085,9.4,0,4,Ocotea cernua,18.3359892
3086,9.4,0,4,Ocotea cernua,21.99460381
3087,9.4,0,6,Trophis racemosa,21.99460381
3088,9.4,0,6,Trophis racemosa,18.3359892
3089,9.5,0,6,Pentagonia donnell-smithii,47.88534295
3090,9.5,0,6,Pentagonia donnell-smithii,26.83148773
3091,9.5,0,8,Lonchocarpus oliganthus,47.88534295
3092,9.5,0,8,Lonchocarpus oliganthus,26.83148773
3093,9.5,1,6,Richeria dressleri,23.75162089
3094,9.6,0,7,Sloanea medusula,16.69915208
3095,9.6,0,7,Sloanea medusula,27.13782
3096,9.6,0,7,Sloanea medusula,44.94966018
3097,9.6,0,9,Coussarea hondensis,44.94966018
3098,9.6,0,9,Coussarea hondensis,44.94966018
3099,9.6,0,9,Coussarea hondensis,27.13782
3100,9.6,0,9,Coussarea hondensis,16.69915208
3101,9.6,0,9,Coussarea hondensis,27.13782
3102,9.6,0,9,Coussarea hondensis,16.69915208
3103,9.6,0,9,Jacaratia dolichaula,44.94966018
3104,9.6,0,9,Jacaratia dolichaula,44.94966018
3105,9.6,0,9,Jacaratia dolichaula,27.13782
3106,9.6,0,9,Jacaratia dolichaula,16.69915208
3107,9.6,0,9,Jacaratia dolichaula,27.13782
3108,9.6,0,9,Jacaratia dolichaula,16.69915208
3109,9.6,1,7,Casearia arborea,22.89781997
3110,9.8,0,1,Cryosophila warscewiczii,26.37918401
3111,9.8,0,1,Cryosophila warscewiczii,27.86404314
3112,9.8,0,1,Cryosophila warscewiczii,30.0514318
3113,9.8,0,1,Cryosophila warscewiczii,32.93820274
3114,9.8,0,1,Cryosophila warscewiczii,28.99430461
3115,9.8,0,4,Tabebuia rosea,28.99430461
3116,9.8,0,4,Tabebuia rosea,28.99430461
3117,9.8,0,4,Tabebuia rosea,32.93820274
3118,9.8,0,4,Tabebuia rosea,32.93820274
3119,9.8,0,4,Tabebuia rosea,30.0514318
3120,9.8,0,4,Tabebuia rosea,28.99430461
3121,9.8,0,4,Tabebuia rosea,32.93820274
3122,9.8,0,4,Tabebuia rosea,26.37918401
3123,9.8,0,4,Tabebuia rosea,26.37918401
3124,9.8,0,4,Tabebuia rosea,30.0514318
3125,9.8,0,4,Tabebuia rosea,26.37918401
3126,9.8,0,4,Tabebuia rosea,27.86404314
3127,9.8,0,4,Tabebuia rosea,30.0514318
3128,9.8,0,4,Tabebuia rosea,27.86404314
3129,9.8,0,4,Tabebuia rosea,27.86404314
3130,9.8,0,4,Bursera simaruba,28.99430461
3131,9.8,0,4,Bursera simaruba,28.99430461
3132,9.8,0,4,Bursera simaruba,32.93820274
3133,9.8,0,4,Bursera simaruba,32.93820274
3134,9.8,0,4,Bursera simaruba,30.0514318
3135,9.8,0,4,Bursera simaruba,28.99430461
3136,9.8,0,4,Bursera simaruba,32.93820274
3137,9.8,0,4,Bursera simaruba,26.37918401
3138,9.8,0,4,Bursera simaruba,26.37918401
3139,9.8,0,4,Bursera simaruba,30.0514318
3140,9.8,0,4,Bursera simaruba,26.37918401
3141,9.8,0,4,Bursera simaruba,27.86404314
3142,9.8,0,4,Bursera simaruba,30.0514318
3143,9.8,0,4,Bursera simaruba,27.86404314
3144,9.8,0,4,Bursera simaruba,27.86404314
3145,9.8,0,4,Chrysophyllum venezuelanense,28.99430461
3146,9.8,0,4,Chrysophyllum venezuelanense,28.99430461
3147,9.8,0,4,Chrysophyllum venezuelanense,32.93820274
3148,9.8,0,4,Chrysophyllum venezuelanense,32.93820274
3149,9.8,0,4,Chrysophyllum venezuelanense,30.0514318
3150,9.8,0,4,Chrysophyllum venezuelanense,28.99430461
3151,9.8,0,4,Chrysophyllum venezuelanense,32.93820274
3152,9.8,0,4,Chrysophyllum venezuelanense,26.37918401
3153,9.8,0,4,Chrysophyllum venezuelanense,26.37918401
3154,9.8,0,4,Chrysophyllum venezuelanense,30.0514318
3155,9.8,0,4,Chrysophyllum venezuelanense,26.37918401
3156,9.8,0,4,Chrysophyllum venezuelanense,27.86404314
3157,9.8,0,4,Chrysophyllum venezuelanense,30.0514318
3158,9.8,0,4,Chrysophyllum venezuelanense,27.86404314
3159,9.8,0,4,Chrysophyllum venezuelanense,27.86404314
3160,9.8,0,8,Tabebuia rosea,32.93820274
3161,9.8,0,8,Tabebuia rosea,28.99430461
3162,9.8,0,8,Tabebuia rosea,30.0514318
3163,9.8,0,8,Tabebuia rosea,26.37918401
3164,9.8,0,8,Tabebuia rosea,27.86404314
3165,9.9,0,4,Erythrina cochleata,8.968037689
3166,9.9,0,4,Erythrina cochleata,47.17510424
3167,9.9,0,7,Miconia affinis,47.17510424
3168,9.9,0,7,Miconia affinis,8.968037689
3169,90,0,4,Terminalia oblonga,35.20606908
3170,90,0,4,Terminalia oblonga,32.98805996
3171,90,0,4,Terminalia oblonga,32.98805996
3172,90,0,4,Terminalia oblonga,35.20606908
3173,90,0,4,Pterocarpus officinalis,35.20606908
3174,90,0,4,Pterocarpus officinalis,32.98805996
3175,90,0,4,Pterocarpus officinalis,32.98805996
3176,90,0,4,Pterocarpus officinalis,35.20606908
3177,93.5,1,4,Alchornea costaricensis,62.77287001
3178,93.5,1,4,Alchornea costaricensis,61.13413531
3179,93.5,1,8,Alchornea costaricensis,61.13413531
3180,93.5,1,8,Alchornea costaricensis,62.77287001
3181,96.6,0,5,Pentaclethra macroloba,31.10400902
3182,97,0,4,Ampelocera macrocarpa,39.41559336
3183,97,1,4,Terminalia oblonga,9.242391465
3184,98.5,0,8,Alchornea costaricensis,58.76722292
3185,98.5,1,4,Alchornea costaricensis,45.56052019
